Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size
2021-05-04 20:46:54 UTC,143,96801a88-90cb-4566-97d6-3a727ebfab27,Nyheim,Hines,IND,RB,b4e1cc22-e18a-4910-ad71-4bbb8fed60b5,045a8ccf-0852-422f-9b2a-5685837b2c1e,5,12,54,,,,,,,,,,
2021-05-04 20:41:14 UTC,122,631468e7-df01-4856-86b2-143736e9e9d6,Kirk,Cousins,MIN,QB,b4e1cc22-e18a-4910-ad71-4bbb8fed60b5,045a8ccf-0852-422f-9b2a-5685837b2c1e,5,12,54,,,,,,,,,,
2021-05-04 20:40:30 UTC,119,5d07a264-2036-4cde-b20b-01540ddaef7e,Trey,Lance,SF,QB,b4e1cc22-e18a-4910-ad71-4bbb8fed60b5,045a8ccf-0852-422f-9b2a-5685837b2c1e,5,12,54,,,,,,,,,,
2021-05-04 20:35:30 UTC,98,68cec3ff-68dd-41ac-b91a-a40a850340a9,Irv,Smith,MIN,TE,b4e1cc22-e18a-4910-ad71-4bbb8fed60b5,045a8ccf-0852-422f-9b2a-5685837b2c1e,5,12,54,,,,,,,,,,
2021-05-04 20:35:00 UTC,95,bc123200-520b-441d-bea2-9c73b95dd4f0,Raheem,Mostert,SF,RB,b4e1cc22-e18a-4910-ad71-4bbb8fed60b5,045a8ccf-0852-422f-9b2a-5685837b2c1e,5,12,54,,,,,,,,,,
2021-05-04 20:31:04 UTC,74,09c9a0d8-65f7-4134-93da-ea7dcc245e25,Deebo,Samuel,SF,WR,b4e1cc22-e18a-4910-ad71-4bbb8fed60b5,045a8ccf-0852-422f-9b2a-5685837b2c1e,5,12,54,,,,,,,,,,
2021-05-04 20:29:51 UTC,71,db32bb24-2e66-41c0-9e11-6f755d462650,Kyle,Pitts,ATL,TE,b4e1cc22-e18a-4910-ad71-4bbb8fed60b5,045a8ccf-0852-422f-9b2a-5685837b2c1e,5,12,54,,,,,,,,,,
2021-05-04 20:25:28 UTC,50,0adac6f8-a42a-4513-ac93-6dd8c5d9d4a2,Adam,Thielen,MIN,WR,b4e1cc22-e18a-4910-ad71-4bbb8fed60b5,045a8ccf-0852-422f-9b2a-5685837b2c1e,5,12,54,,,,,,,,,,
2021-05-04 20:24:39 UTC,47,9037daa2-4919-42ef-878d-93107850b132,Chris,Godwin,TB,WR,b4e1cc22-e18a-4910-ad71-4bbb8fed60b5,045a8ccf-0852-422f-9b2a-5685837b2c1e,5,12,54,,,,,,,,,,
2021-05-04 20:19:43 UTC,26,85042f1d-6412-437d-a084-d8a81fcc2998,Antonio,Gibson,WAS,RB,b4e1cc22-e18a-4910-ad71-4bbb8fed60b5,045a8ccf-0852-422f-9b2a-5685837b2c1e,5,12,54,,,,,,,,,,
2021-05-04 20:18:59 UTC,23,5bcf9b6e-f5e1-4e64-9601-960d07339eed,George,Kittle,SF,TE,b4e1cc22-e18a-4910-ad71-4bbb8fed60b5,045a8ccf-0852-422f-9b2a-5685837b2c1e,5,12,54,,,,,,,,,,
2021-05-04 20:14:46 UTC,2,a971451b-f89e-498f-a6b4-060854880ed6,Dalvin,Cook,MIN,RB,b4e1cc22-e18a-4910-ad71-4bbb8fed60b5,045a8ccf-0852-422f-9b2a-5685837b2c1e,5,12,54,,,,,,,,,,
2021-05-04 23:25:51 UTC,212,17536b30-c882-456b-94c9-a5ea90ace8e6,Taysom,Hill,NO,QB,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 23:21:29 UTC,197,48dbad2b-5407-420f-af8b-b594186b09b3,Mac,Jones,NE,QB,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 23:19:13 UTC,188,93be3bde-a628-4007-b8ce-1cfeaeb2fcf6,Salvon,Ahmed,MIA,RB,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 23:15:14 UTC,173,f864ceec-5828-4598-9544-d61e456c6ccd,Tre'Quan,Smith,NO,WR,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 23:12:44 UTC,164,c6c2a61c-9dd8-41af-b666-c53586139679,Rashaad,Penny,SEA,RB,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 23:08:20 UTC,149,d05fc267-28aa-4ad7-9620-fdd106498153,Darrell,Henderson,LAR,RB,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 23:05:16 UTC,140,96801a88-90cb-4566-97d6-3a727ebfab27,Nyheim,Hines,IND,RB,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 23:01:38 UTC,125,ad0cba30-b012-4a44-b680-c965acc342d6,Tua,Tagovailoa,MIA,QB,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 22:59:07 UTC,116,8f8ec083-68c9-4814-bcf7-9e3864384157,DeVante,Parker,MIA,WR,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 22:55:19 UTC,101,5efb72e7-06f8-4d00-a7dd-885cf0d982fc,Mike,Gesicki,MIA,TE,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 22:53:01 UTC,92,fcf76717-bde4-46bd-8371-870bdddf5b7d,Jaylen,Waddle,MIA,WR,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 22:49:10 UTC,77,baa5b181-f71c-4cb3-906e-2528cca6cfec,Robby,Anderson,CAR,WR,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 22:46:33 UTC,68,0e9d70d6-2594-4274-be26-b2a61d9c993b,Will,Fuller,MIA,WR,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 22:43:11 UTC,53,c27cc3b7-fecf-4fdc-8c93-6a841c99ba9d,Ja'Marr,Chase,CIN,WR,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 22:40:22 UTC,44,9037daa2-4919-42ef-878d-93107850b132,Chris,Godwin,TB,WR,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 22:37:01 UTC,29,360668e9-73ae-42cb-b1e2-431a081127f9,Amari,Cooper,DAL,WR,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 22:34:39 UTC,20,f74e006b-22ee-4c75-b49b-7d852608e0e4,Joe,Mixon,CIN,RB,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-04 22:31:14 UTC,5,e4241c8c-f93e-4cc0-9512-0ed95e81f98d,Travis,Kelce,KC,TE,71cb169a-48a7-4d02-a36c-3b0969bdb7d2,c0735701-c6ea-45ab-9cec-943ca67862bd,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:37:46 UTC,215,e67c62f1-487f-43b4-b3d7-9936dbf31332,K.J.,Hamler,DEN,WR,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:32:54 UTC,194,e5fc0340-abe9-4be1-95e1-3fa2f1a66da2,Rashard,Higgins,CLE,WR,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:32:46 UTC,191,30370125-b0bf-4db2-81da-be8a411441f4,D'Wayne,Eskridge,SEA,WR,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:28:23 UTC,170,b43f80c5-dfdc-41fe-83e9-5becc84d2d9e,Christian,Kirk,ARI,WR,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:27:17 UTC,167,c6c2a61c-9dd8-41af-b666-c53586139679,Rashaad,Penny,SEA,RB,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:22:37 UTC,146,dff016e8-b9bf-4b58-961e-7014311a2156,Gerald,Everett,SEA,TE,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:22:22 UTC,143,64591ad5-366a-447a-8134-2e1d2865da19,Baker,Mayfield,CLE,QB,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:17:07 UTC,122,16aaff8f-88c8-4043-867d-fc80eaad3aca,Darnell,Mooney,CHI,WR,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:16:42 UTC,119,2a6c1072-0362-4843-8207-a476abf1a745,Cole,Beasley,BUF,WR,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:11:56 UTC,98,d18266d5-a877-413b-87ff-32fcb3ecd124,Antonio,Brown,TB,WR,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:11:16 UTC,95,6a188950-2656-4aa6-95fe-1a725ecfaccb,Brandin,Cooks,HOU,WR,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:06:08 UTC,74,5cde7aea-f9ae-407b-b90c-685ec16f5c3e,Jarvis,Landry,CLE,WR,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:05:10 UTC,71,9cebd7f1-722b-492c-9913-b6ea58c692de,Russell,Wilson,SEA,QB,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:01:17 UTC,50,7ced4027-8866-4c00-8b48-d4dd3f87b3f6,Tyler,Lockett,SEA,WR,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 21:00:43 UTC,47,d73f17fd-4957-41c3-bea1-93302a4fc132,Kareem,Hunt,CLE,RB,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 20:55:47 UTC,26,0411beb7-13f8-4eef-8efb-b642b32bd87e,Darren,Waller,LV,TE,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 20:55:20 UTC,23,85042f1d-6412-437d-a084-d8a81fcc2998,Antonio,Gibson,WAS,RB,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-05 20:50:15 UTC,2,a971451b-f89e-498f-a6b4-060854880ed6,Dalvin,Cook,MIN,RB,7e4d98bc-c027-4979-931e-07ecfec9de48,5d0188b6-9e57-44b4-924a-0086a31ffc04,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:59:51 UTC,210,b62e2c59-7550-4d48-9454-b6eaccf18f44,Scott,Miller,TB,WR,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:56:21 UTC,199,5949a3d1-56be-4b3e-b75b-827f30450b94,Demarcus,Robinson,KC,WR,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:53:11 UTC,186,dd06536e-6005-4d09-b616-6fc3a45363ce,A.J.,Green,ARI,WR,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:50:46 UTC,175,33fed901-e5f8-4030-b5b9-a12f61618827,Adam,Trautman,NO,TE,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:48:02 UTC,162,dff016e8-b9bf-4b58-961e-7014311a2156,Gerald,Everett,SEA,TE,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:45:13 UTC,151,9d562735-a712-4b86-9158-a2d51fed4cb5,Rob,Gronkowski,TB,TE,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:42:20 UTC,138,dffa57e5-0ff4-46ef-8ea9-fc9079cd844a,Mecole,Hardman,KC,WR,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:39:54 UTC,127,faa5ea47-862d-4209-83f4-067684f3f9ba,Gabriel,Davis,BUF,WR,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:37:05 UTC,114,2a6c1072-0362-4843-8207-a476abf1a745,Cole,Beasley,BUF,WR,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:34:08 UTC,103,084e69f7-0dab-4815-b7bb-96fcf72b5bea,Tom,Brady,TB,QB,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:31:02 UTC,90,2270fcf3-9974-4e73-8834-56d8b117e171,Ronald,Jones,TB,RB,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:28:38 UTC,79,7cc9efad-a461-4573-89fc-a7626807c17c,Tyler,Boyd,CIN,WR,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:25:40 UTC,66,637545ae-612a-45ae-9707-54f0380d580a,Chase,Edmonds,ARI,RB,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:23:00 UTC,55,5ecb7ab8-6764-42b7-ac6d-a6255d89f38a,Kyler,Murray,ARI,QB,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:19:25 UTC,42,db872aff-d130-4e00-b36d-5872fa082678,Mike,Evans,TB,WR,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:17:02 UTC,31,6b9c18b8-9ec6-44c4-9279-2b0330d834c6,D'Andre,Swift,DET,RB,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:13:57 UTC,18,6ab5e718-0bf1-452c-9751-7da35db5040d,DeAndre,Hopkins,ARI,WR,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-06 20:12:32 UTC,7,30149020-3a70-47ce-a8e2-b52f0a5770fa,Alvin,Kamara,NO,RB,ef0ac23e-6a1c-4efd-b302-1b9f6bcb7af8,ba8eb2db-7a54-4416-bb7b-cad5e9567fef,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-19 19:19:35 UTC,207,7276b91f-8dea-465b-b223-e3edee3cba36,Dalton,Schultz,DAL,TE,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-19 18:05:15 UTC,202,e67c62f1-487f-43b4-b3d7-9936dbf31332,K.J.,Hamler,DEN,WR,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-18 15:38:09 UTC,183,84c117bd-6764-488f-a3ae-3cbd99dfb6c2,Daniel,Jones,NYG,QB,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-18 13:59:17 UTC,178,72882b88-c301-49cd-8728-dd61e2164698,Bryan,Edwards,LV,WR,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-16 18:39:59 UTC,159,b43f80c5-dfdc-41fe-83e9-5becc84d2d9e,Christian,Kirk,ARI,WR,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-16 17:16:11 UTC,154,f864ceec-5828-4598-9544-d61e456c6ccd,Tre'Quan,Smith,NO,WR,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-15 16:15:24 UTC,135,96801a88-90cb-4566-97d6-3a727ebfab27,Nyheim,Hines,IND,RB,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-15 12:00:56 UTC,130,faa5ea47-862d-4209-83f4-067684f3f9ba,Gabriel,Davis,BUF,WR,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-13 02:16:45 UTC,111,dffa57e5-0ff4-46ef-8ea9-fc9079cd844a,Mecole,Hardman,KC,WR,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-13 01:56:32 UTC,106,e849512a-30ae-4de1-b705-177056ca3f9d,Tyler,Higbee,LAR,TE,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-11 15:11:32 UTC,87,5047e897-fbda-4621-b190-d560ee677114,Michael,Gallup,DAL,WR,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-11 14:49:13 UTC,82,ac230634-ea40-4400-9f1a-12f53c53965b,Trey,Sermon,SF,RB,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-11 01:21:12 UTC,63,7f0c4a8a-67e0-4824-a327-69ec705c4986,Tee,Higgins,CIN,WR,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-11 01:12:50 UTC,58,8c1afe5c-73e5-4208-bee8-73ed04ecfd53,Dak,Prescott,DAL,QB,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
2021-05-09 15:16:17 UTC,39,db872aff-d130-4e00-b36d-5872fa082678,Mike,Evans,TB,WR,3b3d2bd8-b812-47cb-a598-51e0fb1781f6,c7a5d26d-027c-4e37-83a4-ba001046591f,0,12,0,Best Ball Mania II,a51a9d58-7d22-4d86-843b-b3a9d8a21621,25,3500001,155520,,,,,
