"id","firstName","lastName","adp","projectedPoints","slotName","teamName","lineupStatus","byeWeek"
"4f4a4ccf-c8d5-4a38-89f2-7f4040aad7e3","Raymond","Calais","-","2.8","RB","Los Angeles Rams",,
"438f836f-7e5c-4bf6-bdb1-7056262525be","Patrick","Laird","-","2.7","RB","Miami Dolphins",,
"ba87c98b-a7c7-4d63-8256-810f41a96363","Malcolm","Perry","-","2.7","RB","Miami Dolphins",,
"56e09e6a-895c-4ec9-a100-7af498312c57","Rodney","Smith","-","2.6","RB","Carolina Panthers",,
"55ccc7dc-0025-4fbf-9653-007dfefe73ed","Jakob","Johnson","-","2.3","RB","New England Patriots",,
"65cd7933-f72a-4bb3-a314-70079bab3191","Royce","Freeman","-","2.0","RB","Denver Broncos",,
"ffba4c95-ff91-4ad8-9bfe-196aea4527ae","Brian","Hill","-","0.0","RB","Atlanta Falcons",,
"d72ef896-f74e-4624-8473-0b1e51331906","K.J.","Costello","-",,"QB",,,
"b1cc48b0-e73d-41dd-bfa6-358c63f8a8b9","Ja-Maine","Martin","-",,"RB",,,
"79a695a7-5642-4d0e-b5e5-1e1e56b62faa","Nick","Foles","-",,"QB","Chicago Bears",,
"33445737-ee51-42a4-90dd-7dc407a04fe6","Devin","Wynn","-",,"RB",,,
"afe6b86c-e0d4-4d03-89ae-5902012b1b41","Dwayne","Haskins","-",,"QB","Pittsburgh Steelers",,
"1f6e674d-9106-448f-8857-cfba1c62c350","Josh","Johnson","-",,"RB",,,
"15079e7e-042c-4d74-aaf2-720ecb141c4b","Kalen","Ballage","-",,"RB","Pittsburgh Steelers",,
"49eedbcd-ea6e-4c85-930a-82cc12d53e47","Alshon","Jeffery","-",,"WR",,,
"d57cc4c0-9867-4128-929e-d0773c7ff98e","Asim","Rose","-",,"RB",,,
"d9f77e5f-2446-496d-9e56-6ca0c085501c","Devine","Ozigbo","-",,"RB","Jacksonville Jaguars",,
"d0cb929c-232c-474e-9138-0179e054babc","Tyler","Vaughns","-",,"WR",,,
"9b7c3990-ba66-4dd3-829b-a113ac815f0c","Trent","Sherfield","-",,"WR","San Francisco 49ers",,
"567dc135-fc9a-4298-aea8-e0cffb2ad2e3","Jake","Kumerow","-",,"WR","Buffalo Bills",,
"5466ce9c-b3d0-44de-89cd-e060c4178e2e","C.J.","Prosise","-",,"RB","Tampa Bay Buccaneers",,
"b5c7673b-34f5-4433-9eff-141024e87579","Colin","Thompson","-",,"TE","Carolina Panthers",,
"aac1a848-594e-41b1-ad09-487b9482d25a","Buddy","Howell","-",,"RB","Houston Texans",,
"346b2110-797f-4ad9-bffd-d4d3f188183b","Deon","Yelder","-",,"TE","Kansas City Chiefs",,
"57eb475b-0c71-4a88-afa5-1772aeb4a5dd","River","Cracraft","-",,"WR","San Francisco 49ers",,
"e3bfd38c-925e-4c19-bb44-b6bebf42d948","Levine","Toilolo","-",,"TE","NY Giants",,
"60c8bccc-170a-4c66-bccd-a1ce5afcd800","Ben","DiNucci","-",,"QB","Dallas Cowboys",,
"0a3d707a-09a2-4807-931c-40529a97d92a","Nick","Westbrook-Ikhine","-",,"WR","Tennessee Titans",,
"ec6d891f-9286-468c-97f9-80514db98c42","Jason","Croom","-",,"TE","Philadelphia Eagles",,
"e56eae38-a7e8-4fd0-b312-71350ee01757","Isaiah","Zuber","-",,"WR","New England Patriots",,
"8effb673-59dc-41f7-983c-2e4bb8adcc2c","Riley","Ridley","-",,"WR","Chicago Bears",,
"223c6a5e-f6aa-4d80-be2c-858d73f4838e","Khari","Blasingame","-",,"RB","Tennessee Titans",,
"314f26c3-c41c-4c7a-b0fd-32875f7ae987","Tanner","Hudson","-",,"TE","Tampa Bay Buccaneers",,
"9015db19-9f65-4146-a4b1-82e82da4ff76","Ted","Ginn","-",,"WR",,,
"d35c1554-9b40-4fb1-8d49-97c9ecef869b","Dontrell","Hilliard","-",,"RB","Houston Texans",,
"24998a42-26d2-4faa-902f-c96f31b4f328","Seth","Roberts","-",,"WR","Green Bay Packers",,
"28bb5f2a-42ce-4d34-a04f-c29df1d7eff1","Darrius","Shepherd","-",,"WR",,,
"f8a48432-863d-463f-ac93-f63db05be03a","Charlie","Woerner","-",,"TE","San Francisco 49ers",,
"7226df59-71c3-480a-bcc6-28303c8af6a2","Kahale","Warring","-",,"TE","Houston Texans",,
"b22e5643-99e0-4832-994e-ef309ad92cd7","Terry","Godwin","-",,"WR","Jacksonville Jaguars",,
"e5d857c4-d592-4dcb-b7bf-c7de8a30f08e","Josh","Malone","-",,"WR","NY Jets",,
"4125b96a-a6eb-4b3c-9f9a-7f096cfb299d","Robert","Griffin","-",,"QB",,,
"c161b9da-ab3f-4fc4-a018-60656b094c3d","Lawrence","Cager","-",,"WR","NY Jets",,
"7025ce57-1816-4831-9cc2-b87f628f59b2","Elijhaa","Penny","-",,"RB","NY Giants",,
"4cd5227d-25d1-4364-b8ff-24d98b010a33","Daniel","Brown","-",,"WR","NY Jets",,
"0e02a4d2-7e2b-410c-82d7-f792b4f47844","Jaeden","Graham","-",,"TE","Atlanta Falcons",,
"558cafca-994c-4324-a5a1-ad47b4498ad6","Stephen","Carlson","-",,"TE","Cleveland Browns",,
"e1e74341-7c08-4184-a5e1-3f3bbebd8451","Austin","Walter","-",,"RB","San Francisco 49ers",,
"9bbf6f92-1c0c-425a-9e06-959e38261951","Ben","Ellefson","-",,"TE","Jacksonville Jaguars",,
"948bc62e-7cb0-41b9-ba17-8f55b3972ce8","Eric","Saubert","-",,"TE","Jacksonville Jaguars",,
"4d17ed47-b840-4fc4-adfe-234fcd01e04a","Antonio","Callaway","-",,"WR","Kansas City Chiefs",,
"67690b8d-18ce-4260-97ae-0900d1b7ac1b","Tyler","Huntley","-",,"QB","Baltimore Ravens",,
"2eeaeebc-2921-41e3-aca0-a68df7ebfcb0","Austin","Carr","-",,"WR",,,
"a3fe63f4-fa3c-4088-b18c-6ea0dd504225","Andy","Janovich","-",,"RB","Cleveland Browns",,
"bdb3248d-56c1-46c4-936c-7aa84f7dc67a","Penny","Hart","-",,"WR","Seattle Seahawks",,
"f683e3c3-7aae-4d21-b500-8d973bba5105","Jonathan","Williams","-",,"RB","Washington Football Team",,
"5dee70cd-19cb-44b5-8142-ba406c2096f7","Matt","Slater","-",,"WR","New England Patriots",,
"2bf12b87-0d43-4404-8890-070e8da04060","J.J.","Taylor","-",,"RB","New England Patriots",,
"f70aaeec-68f4-4556-92d5-71c93f077ee2","Diontae","Spencer","-",,"WR","Denver Broncos",,
"a946a761-ae1c-4c0b-89fe-46771be23ba2","Lil'Jordan","Humphrey","-",,"WR","New Orleans Saints",,
"434b277e-7855-4e24-aec6-954c0645b2c7","Austin","Mack","-",,"WR","NY Giants",,
"c2bbb1a8-9cb6-422b-b7d7-31a4f3e21c82","Justin","Watson","-",,"WR","Tampa Bay Buccaneers",,
"78889626-eb80-4d4d-94ee-99b7d5f1e235","Jason","Huntley","-",,"RB","Philadelphia Eagles",,
"79582972-2b32-4e43-b2ea-b5b063bfdc5d","Rico","Dowdle","-",,"RB","Dallas Cowboys",,
"4ceb112c-0049-4eb4-8804-a73c2268f7e5","Tommy","Stevens","-",,"QB","Carolina Panthers",,
"60ad093d-1f4c-4737-8e7b-34ae1c3fd25a","Chandler","Cox","-",,"RB",,,
"d1dbba63-0c31-42ca-8434-d70b767c10f2","LeVante","Bellamy","-",,"RB","Denver Broncos",,
"e50e1fdf-f139-4f4b-addb-7a4bccdfc0d4","Scottie","Phillips","-",,"RB","Houston Texans",,
"7cddbf1d-3ce5-4e0f-898a-e9684c19e7f7","Jaleel","Scott","-",,"WR","NY Jets",,
"7feacbf5-8c63-4acc-b0a4-d02cd3250ff0","Joshua","Dobbs","-",,"QB","Pittsburgh Steelers",,
"cb405d76-e96d-4d85-bd59-c139b7f7b502","Robert","Foster","-",,"WR","Miami Dolphins",,
"83e92f5e-c634-45c6-a0b9-efa4560785d9","Donte","Moncrief","-",,"WR","Houston Texans",,
"b8f3f74b-b93c-4ac5-94c7-7e801560add8","Michael","Burton","-",,"RB","Kansas City Chiefs",,
"4b274212-b00a-4f48-bead-44497391800d","Daurice","Fountain","-",,"WR","Indianapolis Colts",,
"4a420906-2828-400a-b472-823963fd12f2","Tommylee","Lewis","-",,"WR",,,
"860e7dba-6aff-4606-bc5e-df3dce2050ed","Nick","Bellore","-",,"RB","Seattle Seahawks",,
"696c7a1b-e847-4248-93a9-20cf959c6e5e","Nathan","Peterman","-",,"QB","Las Vegas Raiders",,
"70228643-99f5-41de-b6b7-811da43e2907","James","Proche","-",,"WR","Baltimore Ravens",,
"a216bfc4-4500-44bb-ba44-cb4b16b830a9","Vyncint","Smith","-",,"WR","NY Jets",,
"ae1f9383-7524-4414-aa78-9d8079061aae","Keith","Kirkwood","-",,"WR","Carolina Panthers",,
"c71e80ce-ea05-45e0-b023-6b64a2515dc1","Josiah","Deguara","-",,"TE","Green Bay Packers",,
"9adc83b2-d7d6-4510-aa9c-f5c07ef50a0a","Cody","Hollister","-",,"WR","Tennessee Titans",,
"934160a9-0120-49b8-9c3b-aa0c5c5e5b62","Lamar","Miller","-",,"RB","Washington Football Team",,
"9748d887-bbb9-4ae8-84b5-bf423d38a8d5","Marcus","Kemp","-",,"WR","Kansas City Chiefs",,
"ba9f992d-d89b-4f0e-a5a2-08e143939729","Dwayne","Washington","-",,"RB","New Orleans Saints",,
"931d3894-c940-437f-94fb-38544120646b","Jake","Butt","-",,"TE","Denver Broncos",,
"1b3549dd-dc4f-4955-8348-165fdb305770","Gehrig","Dieter","-",,"WR","Kansas City Chiefs",,
"9d7049a0-6aed-4f1b-86d6-1ee44ab0623f","Temarrick","Hemingway","-",,"TE","Washington Football Team",,
"68a79988-4fb5-4db5-9676-5ee3ae0d85a1","D.J.","Foster","-",,"RB","Arizona Cardinals",,
"5b713430-bbe6-4e7d-94b3-a8d1234e5d44","Tony","Jones","-",,"RB","New Orleans Saints",,
"fe4364c3-a2eb-4156-9388-59285fa52290","Logan","Woodside","-",,"QB","Tennessee Titans",,
"ea12e353-36c4-4285-ac0a-e323bf912f65","Taiwan","Jones","-",,"RB","Buffalo Bills",,
"45cb4b96-721f-4ca4-a942-7ff7b4c8e2ff","Brandon","Dillon","-",,"TE","Minnesota Vikings",,
"4d4ad88d-ef30-494e-87bc-713415de9820","Trevon","Wesco","-",,"TE","NY Jets",,
"71b4697b-175c-4a46-9889-f433485d5c3d","Trenton","Irwin","-",,"WR","Cincinnati Bengals",,
"d5e70b21-eeac-4821-a3b5-a6484351fc4d","Senorise","Perry","-",,"RB","Tennessee Titans",,
"ceed5534-aca8-466c-bab4-560c1dce6ab9","AJ","McCarron","-",,"QB","Houston Texans",,
"93a4cb66-40cd-4a41-9e21-8d824d44f2cc","Isaac","Nauta","-",,"TE","Green Bay Packers",,
"6548580b-df2d-426c-a2a1-d63352805d0b","Tyler","Bray","-",,"QB",,,
"e8c4d70b-5e08-419b-b0ae-c6d677d57763","Marcus","Baugh","-",,"TE","Washington Football Team",,
"9d346116-f242-49d6-b2ab-a5aab02e21e1","Tony","Brooks-James","-",,"RB","Atlanta Falcons",,
"01915d83-dd71-4052-a6f7-60974c69e4aa","JoJo","Natson","-",,"WR","Cleveland Browns",,
"f4e9b89b-2219-4622-91ca-cc483c89d7a0","Ryan","Griffin","-",,"TE","NY Jets",,
"556d73d1-7c15-40e5-90fc-4fcb1fe489bf","John","Kelly","-",,"RB","Cleveland Browns",,
"4bedbd4a-d6a7-47fa-842d-6ac9d5f5d261","Shelton","Gibson","-",,"WR",,,
"6d9d18d4-91dd-494b-a560-326bab49ad67","Elijah","Holyfield","-",,"RB","Philadelphia Eagles",,
"9e5d85f7-7b36-4b19-acfc-16ca88e29c1c","Tajae","Sharpe","-",,"WR","Kansas City Chiefs",,
"dbf8e5a5-7398-4192-886c-397cfa7dde38","Paul","Richardson","-",,"WR",,,
"3d418963-2b32-455e-b087-2fb06573ff4f","Rodney","Anderson","-",,"RB",,,
"fde0c518-f3ed-4b62-87b2-82b23e87afa1","Brandon","Bolden","-",,"RB","New England Patriots",,
"765dfd3f-559a-4c06-b5f8-6dec1b1a6b4b","Dante","Pettis","-",,"WR","NY Giants",,
"6ec6db9d-a8e1-4ac8-a899-39e9db62de35","Stephen","Anderson","-",,"TE","Los Angeles Chargers",,
"84dbffa7-07bd-40a9-b84d-5efb5aa5b051","Cody","Latimer","-",,"WR",,,
"e2ccb7d2-a1bd-488b-8d84-48480192abe5","Hakeem","Butler","-",,"TE","Philadelphia Eagles",,
"2c9286e7-dca3-49b8-85ed-835337aa7052","Isaiah","Hodgins","-",,"WR","Buffalo Bills",,
"8396886d-7798-4cb2-b625-81cfc58ebe66","Damarea","Crockett","-",,"RB","Denver Broncos",,
"02aa6351-9e34-4b75-a115-4742cff6394e","Justin","Johnson","-",,"TE",,,
"8457b7d9-6909-4635-9907-e81127041717","David","Sills","-",,"WR","NY Giants",,
"25c5fe98-ee5d-4335-9039-94603ed63e45","Connor","Davis","-",,"TE","NY Jets",,
"efbdf83b-3b77-4174-b4d6-be82cb44f144","Nakia","Griffin-Stewart","-",,"TE","NY Giants",,
"9139275a-a2c9-4421-9884-a9108f37efdc","Andre","Roberts","-",,"WR","Houston Texans",,
"2e2359c1-a921-421e-a166-f8e75d92b0f7","Brett","Rypien","-",,"QB","Denver Broncos",,
"f473dcc3-9959-4a57-a92a-d01f711683df","Dexter","Williams","-",,"RB","Green Bay Packers",,
"3ed0bdbb-378c-476b-a775-e96efb2c6657","Jeremy","Sprinkle","-",,"TE","Dallas Cowboys",,
"a5c51d77-b5bd-4339-bb4b-74a4210f0b5c","Troymaine","Pope","-",,"RB",,,
"766d8af4-e1cb-4890-82d8-c78c363de9b4","Bruce","Miller","-",,"RB","Jacksonville Jaguars",,
"15530b57-317d-4cef-bd69-497f87654e17","Joshua","Perkins","-",,"TE",,,
"2b546e34-50df-473e-a227-3f4cba060f02","Caleb","Wilson","-",,"TE","Philadelphia Eagles",,
"bcfff323-570c-4599-b369-24074586dfa6","Marcus","Green","-",,"WR",,,
"8ce7b0ab-a1e5-4dd6-823a-79a0167b4863","Cody","Thompson","-",,"WR","Seattle Seahawks",,
"68aa65b1-2a20-4845-8927-15f6cb2b4c35","Jake","Burt","-",,"TE",,,
"696496a2-ee4b-4d6e-9c6e-6f6e4d03e199","Jay","Cutler","-",,"QB",,,
"4ec9509f-51f2-46ba-9fa9-ef193bdd54cb","Trevor","Davis","-",,"WR","Washington Football Team",,
"9aad9445-f508-4c9a-a560-944ad492de1b","Jamie","Newman","-",,"QB","Philadelphia Eagles",,
"1a214b2c-ed4f-4824-a2b7-a8e318366b3a","Jaylen","Samuels","-",,"RB","Pittsburgh Steelers",,
"e016df26-7d91-4d08-98f2-a34c7deb0f1e","Caleb","Scott","-",,"WR",,,
"775b2295-244b-41d5-b841-5f71b6a85ab9","Patrick","Taylor","-",,"RB","Green Bay Packers",,
"ee7e1200-10e1-44db-85bb-e2b7f1a997ca","D.J.","Montgomery","-",,"WR","NY Jets",,
"b2327e33-b305-4417-b56c-8f7ce0945848","Mason","Kinsey","-",,"WR","Tennessee Titans",,
"e67f0d6b-bac9-4dcc-a694-a1be59a51802","David","Fluellen","-",,"RB",,,
"48441e12-ec44-46da-b78b-a781665270e6","Jaylon","Moore","-",,"WR","Baltimore Ravens",,
"0975fb1a-af02-4aaf-b02c-66887cc5c3eb","Bryce","Perkins","-",,"QB","Los Angeles Rams",,
"4373357a-847c-45d2-ba36-1407f9fe87a7","Zach","Gentry","-",,"TE","Pittsburgh Steelers",,
"1ea3660b-3307-4181-816a-0016582d1de7","Elijah","McGuire","-",,"RB","Kansas City Chiefs",,
"14f7dd90-1734-4137-baac-3120aecb3a2f","Xavier","Grimble","-",,"TE",,,
"ab60ad42-8c11-413d-af63-9e99afa7a02d","Patrick","DiMarco","-",,"RB",,,
"1f567d54-b810-4573-bfe5-f86a75978d96","Nate","Becker","-",,"TE","Buffalo Bills",,
"b5f2cddc-d4df-4a2f-b55b-49782a2a04cb","Bilal","Powell","-",,"RB",,,
"19c2c9c2-a699-42e2-bf61-1050057331c9","Michael","Roberts","-",,"TE",,,
"5cabef40-aa4a-4959-a523-fb6196d76808","Eli","Wolf","-",,"TE","Baltimore Ravens",,
"7cd8cf74-8ad1-4a88-8bb0-bca6130b562a","Greg","Dortch","-",,"WR","Atlanta Falcons",,
"a75f0db2-828c-4c97-886a-1db1fe3ce9bc","Darius","Jennings","-",,"WR",,,
"3658f1a0-b3cc-4a6d-9250-231cb33622fd","Nate","Stanley","-",,"QB","Minnesota Vikings",,
"e9d3ae92-bac2-4012-8b26-7f0aecc74541","Khari","Lee","-",,"TE",,,
"e1e74ad5-a775-43f4-9e0e-b9ff41db038b","Malik","Henry","-",,"WR",,,
"c26cc7ae-0b84-48b3-8d8c-96a8279ec05e","Victor","Bolden","-",,"WR","Detroit Lions",,
"0c6754eb-231b-4d27-a838-a97a1a425aa4","Kevin","Hogan","-",,"QB",,,
"dfac9029-fc16-4beb-9894-654bb8b9dd5c","Trinity","Benson","-",,"WR","Denver Broncos",,
"41ddbd79-959f-463c-b64b-9b6f8f87c9b2","Jordan","Matthews","-",,"WR",,,
"7c94ea48-60b8-4daf-9f0a-2ea9da663a14","Manasseh","Bailey","-",,"WR","NY Jets",,
"64d6da67-8f87-42f7-9bfb-d80da5249f3b","Thomas","Ives","-",,"WR","Chicago Bears",,
"a7f73d53-bdad-48c9-ab2d-500345fb1441","Shawn","Poindexter","-",,"WR",,,
"589fc8c8-26cc-49d4-bfd9-1c95ffc6d818","Chris","Myarick","-",,"TE","Miami Dolphins",,
"f147f16b-5fb8-4dc3-a0eb-4c8bd236c9bc","Tanner","Gentry","-",,"WR","Buffalo Bills",,
"c689b54c-5310-4774-82d1-a216263a2b24","Khalfani","Muhammad","-",,"RB","Arizona Cardinals",,
"6b108f5d-d7b2-4c17-82fb-2c22a0b49b5e","Jeff","Cotton","-",,"WR",,,
"94542fe0-72a8-4fac-a8e4-e91321201413","Alex","McGough","-",,"QB","Seattle Seahawks",,
"574f09dc-1d93-454e-9d75-6fa91440f1c8","Tony","Brown","-",,"WR","Washington Football Team",,
"1c21840f-5601-4ba1-b071-0c83fa6e242d","J.J.","Koski","-",,"WR","Los Angeles Rams",,
"d6eb7ac0-7e61-4da6-8207-a755bac46a4c","Ty'Son","Williams","-",,"RB","Baltimore Ravens",,
"8ec66f67-8e29-4033-b8eb-a850ccfe7e08","Parker","Hesse","-",,"TE","Tennessee Titans",,
"e9117fdc-712a-4296-8142-a4babaafdae4","Maurice","Ffrench","-",,"WR","Kansas City Chiefs",,
"2e1c04f8-d439-43ad-a48c-34577162106c","Matt","Lengel","-",,"TE",,,
"046101ac-40a2-4814-8adc-eea437d425e6","Aaron","Parker","-",,"WR","Dallas Cowboys",,
"650a96b0-a38a-4af1-9b95-9b9a29520073","Jake","Browning","-",,"QB","Minnesota Vikings",,
"711bade2-a9d5-4111-a2a5-1f59fc4494b2","De'Lance","Turner","-",,"RB",,,
"5bbd4492-ceef-4fae-a6ea-6c74b2b1be35","Chris","Rowland","-",,"WR","Atlanta Falcons",,
"dd4aea28-35b4-4467-b6ba-13f07938c250","Nate","Wieting","-",,"TE","NY Giants",,
"7525e592-810e-4d4c-ad2d-5b844050ce97","Isaac","Whitney","-",,"WR","Arizona Cardinals",,
"3501f470-c049-4da4-a35a-c64edbf29532","Marcell","Ateman","-",,"WR","Las Vegas Raiders",,
"532a7e6b-ee3d-4620-8612-0e821ea3824b","Devlin","Hodges","-",,"QB","Los Angeles Rams",,
"215466de-1961-4ced-8dc4-d7533e781621","Paul","Quessenberry","-",,"TE","Houston Texans",,
"2cb21665-7030-48a3-8b6f-194a0d5663bb","Kerrith","Whyte","-",,"RB","Detroit Lions",,
"6514988c-a82b-41aa-b17f-01cfed343722","Bug","Howard","-",,"WR","Jacksonville Jaguars",,
"3cf5b998-408d-4082-9358-166739018f19","Jordan","Leggett","-",,"TE",,,
"36cb372e-0ee9-45bb-9895-28b3034ae4bc","Ventell","Bryant","-",,"WR","Carolina Panthers",,
"f77f98fa-8c74-44d8-a02a-344dd063788e","Jordan","Franks","-",,"TE","Cleveland Browns",,
"9b76ca3b-edd6-4a6b-9398-c67d0531af28","Farrod","Green","-",,"TE","Indianapolis Colts",,
"05502550-3b5b-494b-80c9-d332faffcf10","Josh","Doctson","-",,"WR","NY Jets",,
"54de6e9e-6fab-463f-bcf4-b81866ce9b4d","Anthony","Johnson","-",,"WR","Pittsburgh Steelers",,
"6af616f1-a48b-4b36-8515-ab94a21b5c4b","Reggie","Begelton","-",,"WR","Green Bay Packers",,
"935a5d54-015f-45de-ba6d-bfe19e1b85db","Jordan","Scarlett","-",,"RB","Miami Dolphins",,
"fbc5370c-5d11-4701-937a-66f3b278066e","Juwann","Winfree","-",,"WR","Green Bay Packers",,
"219ecca3-46d2-4697-8fef-3b3e9d85d5f0","Jordan","Chunn","-",,"RB","NY Giants",,
"4ceb67bb-db72-477d-ac4c-de46647dc919","Dax","Raymond","-",,"TE","Pittsburgh Steelers",,
"233aa0f0-ee43-4d47-b651-20b09b2f2bdd","Luke","McCown","-",,"QB",,,
"81925e03-7a11-4b07-842f-bbec1a109ad1","Mike","Weber","-",,"RB","Green Bay Packers",,
"4a965228-a4bc-4da5-8ee2-60ec0d98cf13","Delanie","Walker","-",,"TE",,,
"18f28f1f-b1b8-4100-a741-beb62494efc8","Krishawn","Hogan","-",,"WR","Arizona Cardinals",,
"2dee99a0-3d18-40f1-ace8-58385a8c3856","C.J. ","Anderson","-",,"RB",,,
"dc25c71b-bcfa-4ca4-94af-e59dfb10726e","Malik","Turner","-",,"WR","Dallas Cowboys",,
"a3234ba3-6743-47f8-8877-8438f9208b49","Devin","Ross","-",,"WR",,,
"35a7c526-1b26-43c6-89f2-6ce38275a797","Alexander","Hollins","-",,"WR","Cleveland Browns",,
"d4c69643-af8a-4407-b859-236ff308a008","Pete","Guerriero","-",,"RB","NY Jets",,
"63f33a5c-9790-49c3-bcda-9b7263f8f255","Cooper","Rush","-",,"QB","Dallas Cowboys",,
"a73987b7-a1c4-43e7-b611-5c90397433bb","Ben","Koyack","-",,"TE",,,
"db54a0ad-dbea-4375-922c-2cbb16365b52","Derrick","Willies","-",,"WR","Cleveland Browns",,
"92f68dec-f22f-43d7-97aa-22c5da950681","Jerome","Cunningham","-",,"TE",,,
"417fff07-c819-4636-8f7e-67dd5c506c88","Codey","McElroy","-",,"TE","Tampa Bay Buccaneers",,
"e0daeb3e-4d69-454d-8bd7-dbf11bbe86c8","Ishmael","Hyman","-",,"WR","Carolina Panthers",,
"100abdbf-c27b-4c5d-8e48-1b99c77e62a7","Jacob","Dolegala","-",,"QB","New England Patriots",,
"4bb26b17-7c3b-44bb-affa-57c4022799ae","Alex","Ellis","-",,"TE",,,
"1422b236-5836-41a7-a8a6-1eecbe2cb7fa","De'Anthony","Thomas","-",,"WR",,,
"9fb69b8c-6834-4b39-8959-dd84b7c72b20","Lance","Lenoir","-",,"WR",,,
"500b0216-9a95-4f5f-b096-09f22af1e161","Tevin","Jones","-",,"WR",,,
"b4203728-8c54-47b6-ae0f-9de5ebb426d4","Demaryius","Thomas","-",,"TE",,,
"e7f45bcb-d525-47c1-80d3-91e3e81dcd0a","Bronson","Kaufusi","-",,"TE","Green Bay Packers",,
"2604c271-09a7-4c7c-a2db-d5d73494188b","Tommy","Bohanon","-",,"RB",,,
"aa790669-7639-4aab-9df3-785d09187ac5","Antoine","Winfield","-",,"WR",,,
"f97d1ef6-aab7-4cd4-a1ce-f8fae1c1127b","Jacques","Patrick","-",,"RB","Cincinnati Bengals",,
"61d94056-887f-444a-80db-0dad2d49eb5a","Blake","Bortles","-",,"QB","Los Angeles Rams",,
"0779d24f-70eb-4694-8719-985258f3352a","Giovanni","Ricci","-",,"TE","Carolina Panthers",,
"151a448c-9da0-41ad-b3ab-9bea148000f3","Roosevelt","Nix","-",,"RB",,,
"3ba15aca-0333-4235-a2c3-52caeb2f24dc","Matt","Cole","-",,"WR","San Francisco 49ers",,
"1cfc7e83-a02d-4739-9e9c-96634ab0cc2c","Matt","LaCosse","-",,"TE","New England Patriots",,
"1af0b0f5-29b4-4b61-b80c-785ac5a688ce","Javorius","Allen","-",,"RB",,,
"19548c91-747a-45d0-82a1-8ebcf6ad7831","Nick","Bowers","-",,"TE","Las Vegas Raiders",,
"7f69391b-9d1d-4235-9c79-00cde0421d07","Kalija","Lipscomb","-",,"WR",,,
"3dca1dd1-6b39-429c-84b2-b1da991e0aa8","Devin","Smith","-",,"WR","New England Patriots",,
"c801886a-ef98-4332-b0ca-e73caec837ac","Ricky","Ortiz","-",,"RB",,,
"823c8350-3ce7-488b-8152-c8b58b89cc1f","Dalyn","Dawkins","-",,"RB",,,
"afa79013-bcaf-441d-ad8a-02b1102efe0f","Patrick","Carr","-",,"RB","Seattle Seahawks",,
"6010fbba-d5fb-4e94-849e-e8757f6e402a","Jaron","Brown","-",,"WR",,,
"38d3852e-eaaa-4602-b817-fafd508e48d1","Darius","Bradwell","-",,"RB","Los Angeles Chargers",,
"ec024ea8-4468-45b6-80e1-a83bdc9b44c4","Andrew","Vollert","-",,"TE","Indianapolis Colts",,
"c8d21e2b-3fac-4ba6-80ef-4794f6882389","C.J.","Board","-",,"WR","NY Giants",,
"4afcd9df-4ab3-406a-9098-b0406b4ccfb5","Jarrett","Stidham","-",,"QB","New England Patriots",,
"c5717207-90a8-43d1-ad0a-204d7d9e9690","Jake","Fromm","-",,"QB","Buffalo Bills",,
"67de2c8e-6c30-4baa-829c-713656184133","Artavis","Scott","-",,"WR","Houston Texans",,
"4314a8a7-b954-4239-9d32-ea00d56b6805","Devin","Gray","-",,"WR","Atlanta Falcons",,
"211a8755-4ce5-40e4-84af-7c6ebf7001ea","Jalin","Moore","-",,"RB",,,
"16dec3de-d221-4ddf-830a-e80042d4e74f","Pooka","Williams","-",,"RB","Cincinnati Bengals",,
"5c850831-54cd-4311-97a7-1b1db14b0f16","Antwan","Davis","-",,"WR",,,
"7f696a67-80c1-49ec-aea1-da3833b3b9ef","Brandon","Smith","-",,"WR",,,
"37f0851d-bb8b-40ac-92be-53d059df1731","Brennan","Eagles","-",,"WR",,,
"c8fa3a03-b3bb-490a-943e-4f73d7ecc20b","Connor","Wedington","-",,"WR",,,
"20f337e8-2ca3-416a-aaf3-43a7a0e22ee0","DJ","Turner","-",,"WR",,,
"6e32b7d3-7347-4b8f-968e-8a72fc97cb9b","Damon","Hazelton","-",,"WR",,,
"7a401522-a2ff-4dad-9dff-cc45f182e5dd","Donnie","Corley","-",,"WR",,,
"0475aa4b-2826-4a54-828f-44a5165faf86","Isaiah","McKoy","-",,"WR",,,
"219f9e5f-9df1-4473-a40d-1d515f42607d","Jalen","Camp","-",,"WR",,,
"0ba0e516-4aec-4010-b3f8-dacc5ae89b1b","Kawaan","Baker","-",,"WR",,,
"6046e512-69ec-447c-820a-ed8d41f071ff","Keyion","Dixon","-",,"WR",,,
"39efc172-4b42-433d-903d-def23f1ded7e","Khalil","McClain","-",,"WR",,,
"73bab6cf-37ab-4567-b575-8dcaf9f5f6cc","Scooter","Harrington","-",,"TE",,,
"d0051cb9-eeb5-4469-9537-870c645ffa9f","Shaun","Beyer","-",,"TE",,,
"e5ab6674-8289-401f-8df2-2bfa831b47b8","Brady","Davis","-",,"QB",,,
"73705abd-2b00-4942-8ab8-ad3012fc7fbe","Brian","Robinson","-",,"RB",,,
"653c6534-2806-4dca-94af-bae6b48931a8","Ernest","Jones","-",,"RB",,,
"769f8115-84cc-4883-9803-79c80f65d8ba","Tre","Harbison","-",,"RB",,,
"6c22c545-c72b-4164-b214-bb3d65f29f24","Vavae","Malepeai","-",,"RB",,,
